edge_id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
898,0.5913,0.5913,0.5913,0.5913,0.5913,0.4818,0.4818,0.5256,0.5256,0.5256,0.438,0.438,0.438,0.438,0.438,0.438,0.5475,0.5475,0.5475,0.5475,0.4818,0.4818,0.5694,0.5694
899,0.5494,0.5494,0.5494,0.5494,0.5494,0.4477,0.4477,0.4884,0.4884,0.4884,0.407,0.407,0.407,0.407,0.407,0.407,0.5087,0.5087,0.5087,0.5087,0.4477,0.4477,0.5291,0.5291
900,0.5602,0.5602,0.5602,0.5602,0.5602,0.4565,0.4565,0.498,0.498,0.498,0.415,0.415,0.415,0.415,0.415,0.415,0.5187,0.5187,0.5187,0.5187,0.4565,0.4565,0.5395,0.5395
901,0.5569,0.5569,0.5569,0.5569,0.5569,0.4538,0.4538,0.495,0.495,0.495,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.5156,0.5156,0.5156,0.5156,0.4538,0.4538,0.5362,0.5362
902,0.5461,0.5461,0.5461,0.5461,0.5461,0.445,0.445,0.4854,0.4854,0.4854,0.4045,0.4045,0.4045,0.4045,0.4045,0.4045,0.5056,0.5056,0.5056,0.5056,0.445,0.445,0.5258,0.5258
903,0.5808,0.5808,0.5808,0.5808,0.5808,0.4732,0.4732,0.5162,0.5162,0.5162,0.4302,0.4302,0.4302,0.4302,0.4302,0.4302,0.5378,0.5378,0.5378,0.5378,0.4732,0.4732,0.5593,0.5593
904,0.4752,0.4752,0.4752,0.4752,0.4752,0.3872,0.3872,0.4224,0.4224,0.4224,0.352,0.352,0.352,0.352,0.352,0.352,0.44,0.44,0.44,0.44,0.3872,0.3872,0.4576,0.4576
905,0.5015,0.5015,0.5015,0.5015,0.5015,0.4086,0.4086,0.4458,0.4458,0.4458,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.4644,0.4644,0.4644,0.4644,0.4086,0.4086,0.483,0.483
906,0.4853,0.4853,0.4853,0.4853,0.4853,0.3955,0.3955,0.4314,0.4314,0.4314,0.3595,0.3595,0.3595,0.3595,0.3595,0.3595,0.4494,0.4494,0.4494,0.4494,0.3955,0.3955,0.4674,0.4674
907,0.5339,0.5339,0.5339,0.5339,0.5339,0.4351,0.4351,0.4746,0.4746,0.4746,0.3955,0.3955,0.3955,0.3955,0.3955,0.3955,0.4944,0.4944,0.4944,0.4944,0.4351,0.4351,0.5142,0.5142
908,0.5542,0.5542,0.5542,0.5542,0.5542,0.4516,0.4516,0.4926,0.4926,0.4926,0.4105,0.4105,0.4105,0.4105,0.4105,0.4105,0.5131,0.5131,0.5131,0.5131,0.4516,0.4516,0.5336,0.5336
909,0.5497,0.5497,0.5497,0.5497,0.5497,0.4479,0.4479,0.4886,0.4886,0.4886,0.4072,0.4072,0.4072,0.4072,0.4072,0.4072,0.509,0.509,0.509,0.509,0.4479,0.4479,0.5294,0.5294
910,0.5846,0.5846,0.5846,0.5846,0.5846,0.4763,0.4763,0.5196,0.5196,0.5196,0.433,0.433,0.433,0.433,0.433,0.433,0.5412,0.5412,0.5412,0.5412,0.4763,0.4763,0.5629,0.5629
911,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
912,0.5738,0.5738,0.5738,0.5738,0.5738,0.4675,0.4675,0.51,0.51,0.51,0.425,0.425,0.425,0.425,0.425,0.425,0.5312,0.5312,0.5312,0.5312,0.4675,0.4675,0.5525,0.5525
913,0.5522,0.5522,0.5522,0.5522,0.5522,0.4499,0.4499,0.4908,0.4908,0.4908,0.409,0.409,0.409,0.409,0.409,0.409,0.5112,0.5112,0.5112,0.5112,0.4499,0.4499,0.5317,0.5317
914,0.5852,0.5852,0.5852,0.5852,0.5852,0.4769,0.4769,0.5202,0.5202,0.5202,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.5419,0.5419,0.5419,0.5419,0.4769,0.4769,0.5636,0.5636
915,0.5225,0.5225,0.5225,0.5225,0.5225,0.4257,0.4257,0.4644,0.4644,0.4644,0.387,0.387,0.387,0.387,0.387,0.387,0.4838,0.4838,0.4838,0.4838,0.4257,0.4257,0.5031,0.5031
916,0.5524,0.5524,0.5524,0.5524,0.5524,0.4501,0.4501,0.491,0.491,0.491,0.4092,0.4092,0.4092,0.4092,0.4092,0.4092,0.5115,0.5115,0.5115,0.5115,0.4501,0.4501,0.532,0.532
917,0.6008,0.6008,0.6008,0.6008,0.6008,0.4895,0.4895,0.534,0.534,0.534,0.445,0.445,0.445,0.445,0.445,0.445,0.5562,0.5562,0.5562,0.5562,0.4895,0.4895,0.5785,0.5785
918,0.5805,0.5805,0.5805,0.5805,0.5805,0.473,0.473,0.516,0.516,0.516,0.43,0.43,0.43,0.43,0.43,0.43,0.5375,0.5375,0.5375,0.5375,0.473,0.473,0.559,0.559
919,0.5879,0.5879,0.5879,0.5879,0.5879,0.479,0.479,0.5226,0.5226,0.5226,0.4355,0.4355,0.4355,0.4355,0.4355,0.4355,0.5444,0.5444,0.5444,0.5444,0.479,0.479,0.5662,0.5662
920,0.6001,0.6001,0.6001,0.6001,0.6001,0.489,0.489,0.5334,0.5334,0.5334,0.4445,0.4445,0.4445,0.4445,0.4445,0.4445,0.5556,0.5556,0.5556,0.5556,0.489,0.489,0.5778,0.5778
921,0.585,0.585,0.585,0.585,0.585,0.4766,0.4766,0.52,0.52,0.52,0.4333,0.4333,0.4333,0.4333,0.4333,0.4333,0.5416,0.5416,0.5416,0.5416,0.4766,0.4766,0.5633,0.5633
922,0.5241,0.5241,0.5241,0.5241,0.5241,0.427,0.427,0.4658,0.4658,0.4658,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.4852,0.4852,0.4852,0.4852,0.427,0.427,0.5047,0.5047
923,0.51,0.51,0.51,0.51,0.51,0.4156,0.4156,0.4534,0.4534,0.4534,0.3778,0.3778,0.3778,0.3778,0.3778,0.3778,0.4723,0.4723,0.4723,0.4723,0.4156,0.4156,0.4911,0.4911
924,0.5708,0.5708,0.5708,0.5708,0.5708,0.4651,0.4651,0.5074,0.5074,0.5074,0.4228,0.4228,0.4228,0.4228,0.4228,0.4228,0.5285,0.5285,0.5285,0.5285,0.4651,0.4651,0.5496,0.5496
925,0.5393,0.5393,0.5393,0.5393,0.5393,0.4395,0.4395,0.4794,0.4794,0.4794,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.4994,0.4994,0.4994,0.4994,0.4395,0.4395,0.5194,0.5194
926,0.5427,0.5427,0.5427,0.5427,0.5427,0.4422,0.4422,0.4824,0.4824,0.4824,0.402,0.402,0.402,0.402,0.402,0.402,0.5025,0.5025,0.5025,0.5025,0.4422,0.4422,0.5226,0.5226
927,0.5468,0.5468,0.5468,0.5468,0.5468,0.4455,0.4455,0.486,0.486,0.486,0.405,0.405,0.405,0.405,0.405,0.405,0.5063,0.5063,0.5063,0.5063,0.4455,0.4455,0.5265,0.5265
928,0.5744,0.5744,0.5744,0.5744,0.5744,0.468,0.468,0.5106,0.5106,0.5106,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.5319,0.5319,0.5319,0.5319,0.468,0.468,0.5532,0.5532
929,0.569,0.569,0.569,0.569,0.569,0.4636,0.4636,0.5058,0.5058,0.5058,0.4215,0.4215,0.4215,0.4215,0.4215,0.4215,0.5269,0.5269,0.5269,0.5269,0.4636,0.4636,0.548,0.548
930,0.513,0.513,0.513,0.513,0.513,0.418,0.418,0.456,0.456,0.456,0.38,0.38,0.38,0.38,0.38,0.38,0.475,0.475,0.475,0.475,0.418,0.418,0.494,0.494
931,0.5319,0.5319,0.5319,0.5319,0.5319,0.4334,0.4334,0.4728,0.4728,0.4728,0.394,0.394,0.394,0.394,0.394,0.394,0.4925,0.4925,0.4925,0.4925,0.4334,0.4334,0.5122,0.5122
932,0.5198,0.5198,0.5198,0.5198,0.5198,0.4235,0.4235,0.462,0.462,0.462,0.385,0.385,0.385,0.385,0.385,0.385,0.4812,0.4812,0.4812,0.4812,0.4235,0.4235,0.5005,0.5005
933,0.5276,0.5276,0.5276,0.5276,0.5276,0.4299,0.4299,0.469,0.469,0.469,0.3908,0.3908,0.3908,0.3908,0.3908,0.3908,0.4885,0.4885,0.4885,0.4885,0.4299,0.4299,0.508,0.508
934,0.5623,0.5623,0.5623,0.5623,0.5623,0.4582,0.4582,0.4998,0.4998,0.4998,0.4165,0.4165,0.4165,0.4165,0.4165,0.4165,0.5206,0.5206,0.5206,0.5206,0.4582,0.4582,0.5414,0.5414
935,0.5519,0.5519,0.5519,0.5519,0.5519,0.4497,0.4497,0.4906,0.4906,0.4906,0.4088,0.4088,0.4088,0.4088,0.4088,0.4088,0.511,0.511,0.511,0.511,0.4497,0.4497,0.5314,0.5314
936,0.5764,0.5764,0.5764,0.5764,0.5764,0.4697,0.4697,0.5124,0.5124,0.5124,0.427,0.427,0.427,0.427,0.427,0.427,0.5337,0.5337,0.5337,0.5337,0.4697,0.4697,0.5551,0.5551
937,0.4374,0.4374,0.4374,0.4374,0.4374,0.3564,0.3564,0.3888,0.3888,0.3888,0.324,0.324,0.324,0.324,0.324,0.324,0.405,0.405,0.405,0.405,0.3564,0.3564,0.4212,0.4212
938,0.4428,0.4428,0.4428,0.4428,0.4428,0.3608,0.3608,0.3936,0.3936,0.3936,0.328,0.328,0.328,0.328,0.328,0.328,0.41,0.41,0.41,0.41,0.3608,0.3608,0.4264,0.4264
939,0.4442,0.4442,0.4442,0.4442,0.4442,0.3619,0.3619,0.3948,0.3948,0.3948,0.329,0.329,0.329,0.329,0.329,0.329,0.4112,0.4112,0.4112,0.4112,0.3619,0.3619,0.4277,0.4277
940,0.5492,0.5492,0.5492,0.5492,0.5492,0.4475,0.4475,0.4882,0.4882,0.4882,0.4068,0.4068,0.4068,0.4068,0.4068,0.4068,0.5085,0.5085,0.5085,0.5085,0.4475,0.4475,0.5288,0.5288
941,0.543,0.543,0.543,0.543,0.543,0.4424,0.4424,0.4826,0.4826,0.4826,0.4022,0.4022,0.4022,0.4022,0.4022,0.4022,0.5028,0.5028,0.5028,0.5028,0.4424,0.4424,0.5229,0.5229
942,0.5758,0.5758,0.5758,0.5758,0.5758,0.4692,0.4692,0.5118,0.5118,0.5118,0.4265,0.4265,0.4265,0.4265,0.4265,0.4265,0.5331,0.5331,0.5331,0.5331,0.4692,0.4692,0.5544,0.5544
943,0.5625,0.5625,0.5625,0.5625,0.5625,0.4584,0.4584,0.5,0.5,0.5,0.4167,0.4167,0.4167,0.4167,0.4167,0.4167,0.5209,0.5209,0.5209,0.5209,0.4584,0.4584,0.5417,0.5417
944,0.5646,0.5646,0.5646,0.5646,0.5646,0.46,0.46,0.5018,0.5018,0.5018,0.4182,0.4182,0.4182,0.4182,0.4182,0.4182,0.5228,0.5228,0.5228,0.5228,0.46,0.46,0.5437,0.5437
945,0.5373,0.5373,0.5373,0.5373,0.5373,0.4378,0.4378,0.4776,0.4776,0.4776,0.398,0.398,0.398,0.398,0.398,0.398,0.4975,0.4975,0.4975,0.4975,0.4378,0.4378,0.5174,0.5174
946,0.544,0.544,0.544,0.544,0.544,0.4433,0.4433,0.4836,0.4836,0.4836,0.403,0.403,0.403,0.403,0.403,0.403,0.5038,0.5038,0.5038,0.5038,0.4433,0.4433,0.5239,0.5239
947,0.482,0.482,0.482,0.482,0.482,0.3927,0.3927,0.4284,0.4284,0.4284,0.357,0.357,0.357,0.357,0.357,0.357,0.4462,0.4462,0.4462,0.4462,0.3927,0.3927,0.4641,0.4641
948,0.5407,0.5407,0.5407,0.5407,0.5407,0.4406,0.4406,0.4806,0.4806,0.4806,0.4005,0.4005,0.4005,0.4005,0.4005,0.4005,0.5006,0.5006,0.5006,0.5006,0.4406,0.4406,0.5207,0.5207
949,0.5576,0.5576,0.5576,0.5576,0.5576,0.4543,0.4543,0.4956,0.4956,0.4956,0.413,0.413,0.413,0.413,0.413,0.413,0.5162,0.5162,0.5162,0.5162,0.4543,0.4543,0.5369,0.5369
950,0.544,0.544,0.544,0.544,0.544,0.4433,0.4433,0.4836,0.4836,0.4836,0.403,0.403,0.403,0.403,0.403,0.403,0.5038,0.5038,0.5038,0.5038,0.4433,0.4433,0.5239,0.5239
951,0.5573,0.5573,0.5573,0.5573,0.5573,0.4541,0.4541,0.4954,0.4954,0.4954,0.4128,0.4128,0.4128,0.4128,0.4128,0.4128,0.516,0.516,0.516,0.516,0.4541,0.4541,0.5366,0.5366
952,0.5818,0.5818,0.5818,0.5818,0.5818,0.4741,0.4741,0.5172,0.5172,0.5172,0.431,0.431,0.431,0.431,0.431,0.431,0.5387,0.5387,0.5387,0.5387,0.4741,0.4741,0.5603,0.5603
953,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
954,0.567,0.567,0.567,0.567,0.567,0.462,0.462,0.504,0.504,0.504,0.42,0.42,0.42,0.42,0.42,0.42,0.525,0.525,0.525,0.525,0.462,0.462,0.546,0.546
955,0.4853,0.4853,0.4853,0.4853,0.4853,0.3955,0.3955,0.4314,0.4314,0.4314,0.3595,0.3595,0.3595,0.3595,0.3595,0.3595,0.4494,0.4494,0.4494,0.4494,0.3955,0.3955,0.4674,0.4674
956,0.5218,0.5218,0.5218,0.5218,0.5218,0.4252,0.4252,0.4638,0.4638,0.4638,0.3865,0.3865,0.3865,0.3865,0.3865,0.3865,0.4831,0.4831,0.4831,0.4831,0.4252,0.4252,0.5025,0.5025
957,0.5083,0.5083,0.5083,0.5083,0.5083,0.4142,0.4142,0.4518,0.4518,0.4518,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.4706,0.4706,0.4706,0.4706,0.4142,0.4142,0.4894,0.4894
958,0.5889,0.5889,0.5889,0.5889,0.5889,0.4798,0.4798,0.5234,0.5234,0.5234,0.4362,0.4362,0.4362,0.4362,0.4362,0.4362,0.5452,0.5452,0.5452,0.5452,0.4798,0.4798,0.5671,0.5671
959,0.5643,0.5643,0.5643,0.5643,0.5643,0.4598,0.4598,0.5016,0.5016,0.5016,0.418,0.418,0.418,0.418,0.418,0.418,0.5225,0.5225,0.5225,0.5225,0.4598,0.4598,0.5434,0.5434
960,0.5767,0.5767,0.5767,0.5767,0.5767,0.4699,0.4699,0.5126,0.5126,0.5126,0.4272,0.4272,0.4272,0.4272,0.4272,0.4272,0.534,0.534,0.534,0.534,0.4699,0.4699,0.5554,0.5554
961,0.5492,0.5492,0.5492,0.5492,0.5492,0.4475,0.4475,0.4882,0.4882,0.4882,0.4068,0.4068,0.4068,0.4068,0.4068,0.4068,0.5085,0.5085,0.5085,0.5085,0.4475,0.4475,0.5288,0.5288
962,0.5505,0.5505,0.5505,0.5505,0.5505,0.4486,0.4486,0.4894,0.4894,0.4894,0.4078,0.4078,0.4078,0.4078,0.4078,0.4078,0.5098,0.5098,0.5098,0.5098,0.4486,0.4486,0.5301,0.5301
963,0.5825,0.5825,0.5825,0.5825,0.5825,0.4746,0.4746,0.5178,0.5178,0.5178,0.4315,0.4315,0.4315,0.4315,0.4315,0.4315,0.5394,0.5394,0.5394,0.5394,0.4746,0.4746,0.561,0.561
964,0.5481,0.5481,0.5481,0.5481,0.5481,0.4466,0.4466,0.4872,0.4872,0.4872,0.406,0.406,0.406,0.406,0.406,0.406,0.5075,0.5075,0.5075,0.5075,0.4466,0.4466,0.5278,0.5278
965,0.5339,0.5339,0.5339,0.5339,0.5339,0.4351,0.4351,0.4746,0.4746,0.4746,0.3955,0.3955,0.3955,0.3955,0.3955,0.3955,0.4944,0.4944,0.4944,0.4944,0.4351,0.4351,0.5142,0.5142
966,0.5353,0.5353,0.5353,0.5353,0.5353,0.4362,0.4362,0.4758,0.4758,0.4758,0.3965,0.3965,0.3965,0.3965,0.3965,0.3965,0.4956,0.4956,0.4956,0.4956,0.4362,0.4362,0.5155,0.5155
967,0.5427,0.5427,0.5427,0.5427,0.5427,0.4422,0.4422,0.4824,0.4824,0.4824,0.402,0.402,0.402,0.402,0.402,0.402,0.5025,0.5025,0.5025,0.5025,0.4422,0.4422,0.5226,0.5226
968,0.5447,0.5447,0.5447,0.5447,0.5447,0.4439,0.4439,0.4842,0.4842,0.4842,0.4035,0.4035,0.4035,0.4035,0.4035,0.4035,0.5044,0.5044,0.5044,0.5044,0.4439,0.4439,0.5246,0.5246
969,0.5177,0.5177,0.5177,0.5177,0.5177,0.4219,0.4219,0.4602,0.4602,0.4602,0.3835,0.3835,0.3835,0.3835,0.3835,0.3835,0.4794,0.4794,0.4794,0.4794,0.4219,0.4219,0.4986,0.4986
970,0.5333,0.5333,0.5333,0.5333,0.5333,0.4345,0.4345,0.474,0.474,0.474,0.395,0.395,0.395,0.395,0.395,0.395,0.4938,0.4938,0.4938,0.4938,0.4345,0.4345,0.5135,0.5135
971,0.5461,0.5461,0.5461,0.5461,0.5461,0.445,0.445,0.4854,0.4854,0.4854,0.4045,0.4045,0.4045,0.4045,0.4045,0.4045,0.5056,0.5056,0.5056,0.5056,0.445,0.445,0.5258,0.5258
972,0.4401,0.4401,0.4401,0.4401,0.4401,0.3586,0.3586,0.3912,0.3912,0.3912,0.326,0.326,0.326,0.326,0.326,0.326,0.4075,0.4075,0.4075,0.4075,0.3586,0.3586,0.4238,0.4238
973,0.4415,0.4415,0.4415,0.4415,0.4415,0.3597,0.3597,0.3924,0.3924,0.3924,0.327,0.327,0.327,0.327,0.327,0.327,0.4088,0.4088,0.4088,0.4088,0.3597,0.3597,0.4251,0.4251
974,0.6008,0.6008,0.6008,0.6008,0.6008,0.4895,0.4895,0.534,0.534,0.534,0.445,0.445,0.445,0.445,0.445,0.445,0.5562,0.5562,0.5562,0.5562,0.4895,0.4895,0.5785,0.5785
975,0.5744,0.5744,0.5744,0.5744,0.5744,0.468,0.468,0.5106,0.5106,0.5106,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.5319,0.5319,0.5319,0.5319,0.468,0.468,0.5532,0.5532
976,0.5407,0.5407,0.5407,0.5407,0.5407,0.4406,0.4406,0.4806,0.4806,0.4806,0.4005,0.4005,0.4005,0.4005,0.4005,0.4005,0.5006,0.5006,0.5006,0.5006,0.4406,0.4406,0.5207,0.5207
977,0.5893,0.5893,0.5893,0.5893,0.5893,0.4802,0.4802,0.5238,0.5238,0.5238,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.5456,0.5456,0.5456,0.5456,0.4802,0.4802,0.5674,0.5674
978,0.5225,0.5225,0.5225,0.5225,0.5225,0.4257,0.4257,0.4644,0.4644,0.4644,0.387,0.387,0.387,0.387,0.387,0.387,0.4838,0.4838,0.4838,0.4838,0.4257,0.4257,0.5031,0.5031
979,0.5319,0.5319,0.5319,0.5319,0.5319,0.4334,0.4334,0.4728,0.4728,0.4728,0.394,0.394,0.394,0.394,0.394,0.394,0.4925,0.4925,0.4925,0.4925,0.4334,0.4334,0.5122,0.5122
980,0.5816,0.5816,0.5816,0.5816,0.5816,0.4739,0.4739,0.517,0.517,0.517,0.4308,0.4308,0.4308,0.4308,0.4308,0.4308,0.5385,0.5385,0.5385,0.5385,0.4739,0.4739,0.56,0.56
981,0.5843,0.5843,0.5843,0.5843,0.5843,0.4761,0.4761,0.5194,0.5194,0.5194,0.4328,0.4328,0.4328,0.4328,0.4328,0.4328,0.541,0.541,0.541,0.541,0.4761,0.4761,0.5626,0.5626
982,0.544,0.544,0.544,0.544,0.544,0.4433,0.4433,0.4836,0.4836,0.4836,0.403,0.403,0.403,0.403,0.403,0.403,0.5038,0.5038,0.5038,0.5038,0.4433,0.4433,0.5239,0.5239
983,0.5522,0.5522,0.5522,0.5522,0.5522,0.4499,0.4499,0.4908,0.4908,0.4908,0.409,0.409,0.409,0.409,0.409,0.409,0.5112,0.5112,0.5112,0.5112,0.4499,0.4499,0.5317,0.5317
984,0.5424,0.5424,0.5424,0.5424,0.5424,0.442,0.442,0.4822,0.4822,0.4822,0.4018,0.4018,0.4018,0.4018,0.4018,0.4018,0.5022,0.5022,0.5022,0.5022,0.442,0.442,0.5223,0.5223
985,0.5548,0.5548,0.5548,0.5548,0.5548,0.4521,0.4521,0.4932,0.4932,0.4932,0.411,0.411,0.411,0.411,0.411,0.411,0.5137,0.5137,0.5137,0.5137,0.4521,0.4521,0.5343,0.5343
986,0.5519,0.5519,0.5519,0.5519,0.5519,0.4497,0.4497,0.4906,0.4906,0.4906,0.4088,0.4088,0.4088,0.4088,0.4088,0.4088,0.511,0.511,0.511,0.511,0.4497,0.4497,0.5314,0.5314
987,0.5157,0.5157,0.5157,0.5157,0.5157,0.4202,0.4202,0.4584,0.4584,0.4584,0.382,0.382,0.382,0.382,0.382,0.382,0.4775,0.4775,0.4775,0.4775,0.4202,0.4202,0.4966,0.4966
988,0.5339,0.5339,0.5339,0.5339,0.5339,0.4351,0.4351,0.4746,0.4746,0.4746,0.3955,0.3955,0.3955,0.3955,0.3955,0.3955,0.4944,0.4944,0.4944,0.4944,0.4351,0.4351,0.5142,0.5142
989,0.5191,0.5191,0.5191,0.5191,0.5191,0.423,0.423,0.4614,0.4614,0.4614,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.4806,0.4806,0.4806,0.4806,0.423,0.423,0.4998,0.4998
990,0.536,0.536,0.536,0.536,0.536,0.4367,0.4367,0.4764,0.4764,0.4764,0.397,0.397,0.397,0.397,0.397,0.397,0.4962,0.4962,0.4962,0.4962,0.4367,0.4367,0.5161,0.5161
991,0.5333,0.5333,0.5333,0.5333,0.5333,0.4345,0.4345,0.474,0.474,0.474,0.395,0.395,0.395,0.395,0.395,0.395,0.4938,0.4938,0.4938,0.4938,0.4345,0.4345,0.5135,0.5135
992,0.5474,0.5474,0.5474,0.5474,0.5474,0.4461,0.4461,0.4866,0.4866,0.4866,0.4055,0.4055,0.4055,0.4055,0.4055,0.4055,0.5069,0.5069,0.5069,0.5069,0.4461,0.4461,0.5272,0.5272
993,0.5465,0.5465,0.5465,0.5465,0.5465,0.4453,0.4453,0.4858,0.4858,0.4858,0.4048,0.4048,0.4048,0.4048,0.4048,0.4048,0.506,0.506,0.506,0.506,0.4453,0.4453,0.5262,0.5262
994,0.5322,0.5322,0.5322,0.5322,0.5322,0.4336,0.4336,0.473,0.473,0.473,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.4928,0.4928,0.4928,0.4928,0.4336,0.4336,0.5125,0.5125
995,0.5184,0.5184,0.5184,0.5184,0.5184,0.4224,0.4224,0.4608,0.4608,0.4608,0.384,0.384,0.384,0.384,0.384,0.384,0.48,0.48,0.48,0.48,0.4224,0.4224,0.4992,0.4992
996,0.5299,0.5299,0.5299,0.5299,0.5299,0.4318,0.4318,0.471,0.471,0.471,0.3925,0.3925,0.3925,0.3925,0.3925,0.3925,0.4906,0.4906,0.4906,0.4906,0.4318,0.4318,0.5103,0.5103
997,0.5191,0.5191,0.5191,0.5191,0.5191,0.423,0.423,0.4614,0.4614,0.4614,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.4806,0.4806,0.4806,0.4806,0.423,0.423,0.4998,0.4998
998,0.5137,0.5137,0.5137,0.5137,0.5137,0.4186,0.4186,0.4566,0.4566,0.4566,0.3805,0.3805,0.3805,0.3805,0.3805,0.3805,0.4756,0.4756,0.4756,0.4756,0.4186,0.4186,0.4946,0.4946
999,0.4967,0.4967,0.4967,0.4967,0.4967,0.4047,0.4047,0.4415,0.4415,0.4415,0.3679,0.3679,0.3679,0.3679,0.3679,0.3679,0.4599,0.4599,0.4599,0.4599,0.4047,0.4047,0.4783,0.4783
1000,0.5324,0.5324,0.5324,0.5324,0.5324,0.4338,0.4338,0.4733,0.4733,0.4733,0.3944,0.3944,0.3944,0.3944,0.3944,0.3944,0.493,0.493,0.493,0.493,0.4338,0.4338,0.5127,0.5127
1001,0.4917,0.4917,0.4917,0.4917,0.4917,0.4006,0.4006,0.437,0.437,0.437,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.4552,0.4552,0.4552,0.4552,0.4006,0.4006,0.4735,0.4735
1002,0.483,0.483,0.483,0.483,0.483,0.3936,0.3936,0.4294,0.4294,0.4294,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.4472,0.4472,0.4472,0.4472,0.3936,0.3936,0.4651,0.4651
1003,0.4641,0.4641,0.4641,0.4641,0.4641,0.3782,0.3782,0.4126,0.4126,0.4126,0.3438,0.3438,0.3438,0.3438,0.3438,0.3438,0.4298,0.4298,0.4298,0.4298,0.3782,0.3782,0.4469,0.4469
1004,0.51,0.51,0.51,0.51,0.51,0.4156,0.4156,0.4534,0.4534,0.4534,0.3778,0.3778,0.3778,0.3778,0.3778,0.3778,0.4723,0.4723,0.4723,0.4723,0.4156,0.4156,0.4911,0.4911
1005,0.5312,0.5312,0.5312,0.5312,0.5312,0.4329,0.4329,0.4722,0.4722,0.4722,0.3935,0.3935,0.3935,0.3935,0.3935,0.3935,0.4919,0.4919,0.4919,0.4919,0.4329,0.4329,0.5116,0.5116
1006,0.4803,0.4803,0.4803,0.4803,0.4803,0.3914,0.3914,0.427,0.427,0.427,0.3558,0.3558,0.3558,0.3558,0.3558,0.3558,0.4448,0.4448,0.4448,0.4448,0.3914,0.3914,0.4625,0.4625
1007,0.5616,0.5616,0.5616,0.5616,0.5616,0.4576,0.4576,0.4992,0.4992,0.4992,0.416,0.416,0.416,0.416,0.416,0.416,0.52,0.52,0.52,0.52,0.4576,0.4576,0.5408,0.5408
1008,0.5312,0.5312,0.5312,0.5312,0.5312,0.4329,0.4329,0.4722,0.4722,0.4722,0.3935,0.3935,0.3935,0.3935,0.3935,0.3935,0.4919,0.4919,0.4919,0.4919,0.4329,0.4329,0.5116,0.5116
1009,0.5289,0.5289,0.5289,0.5289,0.5289,0.431,0.431,0.4702,0.4702,0.4702,0.3918,0.3918,0.3918,0.3918,0.3918,0.3918,0.4898,0.4898,0.4898,0.4898,0.431,0.431,0.5093,0.5093
1010,0.5225,0.5225,0.5225,0.5225,0.5225,0.4257,0.4257,0.4644,0.4644,0.4644,0.387,0.387,0.387,0.387,0.387,0.387,0.4838,0.4838,0.4838,0.4838,0.4257,0.4257,0.5031,0.5031
1011,0.5144,0.5144,0.5144,0.5144,0.5144,0.4191,0.4191,0.4572,0.4572,0.4572,0.381,0.381,0.381,0.381,0.381,0.381,0.4762,0.4762,0.4762,0.4762,0.4191,0.4191,0.4953,0.4953
1012,0.4336,0.4336,0.4336,0.4336,0.4336,0.3533,0.3533,0.3854,0.3854,0.3854,0.3212,0.3212,0.3212,0.3212,0.3212,0.3212,0.4015,0.4015,0.4015,0.4015,0.3533,0.3533,0.4176,0.4176
1013,0.515,0.515,0.515,0.515,0.515,0.4196,0.4196,0.4578,0.4578,0.4578,0.3815,0.3815,0.3815,0.3815,0.3815,0.3815,0.4769,0.4769,0.4769,0.4769,0.4196,0.4196,0.496,0.496
1014,0.5484,0.5484,0.5484,0.5484,0.5484,0.4468,0.4468,0.4874,0.4874,0.4874,0.4062,0.4062,0.4062,0.4062,0.4062,0.4062,0.5078,0.5078,0.5078,0.5078,0.4468,0.4468,0.5281,0.5281
1015,0.5045,0.5045,0.5045,0.5045,0.5045,0.4111,0.4111,0.4484,0.4484,0.4484,0.3737,0.3737,0.3737,0.3737,0.3737,0.3737,0.4671,0.4671,0.4671,0.4671,0.4111,0.4111,0.4858,0.4858
